7.733853268085748300e-02,-2.462097167219558236e-02,-1.577318160747465114e-02,3.377556600683797455e-02,2.349642503366767762e-02,2.148941599048214204e-02,2.212911017172036407e-02,2.251687947034844081e-02,2.226341340696321586e-02,5.049238943371803234e-02,3.653601753911077388e-02,3.196330354014343539e-02,3.120547160529205805e-02,3.042892699362959030e-02,2.364036971769213624e-02
8.972192248663138359e-02,-1.232370138680372214e-02,-2.632962682177855673e-02,3.387448767751459477e-02,2.349201507731990546e-02,2.100900377442274994e-02,2.154527843363147205e-02,2.191412820825019980e-02,2.162083680155562487e-02,5.081035875468252472e-02,3.789056383631250746e-02,3.242693532096673631e-02,3.125354557295850766e-02,3.012185516894748394e-02,2.357121978098653328e-02
9.070326289243887952e-02,-2.252971436092507385e-02,-2.382661872020715166e-02,3.404351160032725171e-02,2.344981321455721218e-02,2.093581033351750095e-02,2.128153383610209906e-02,2.160449922390102542e-02,2.127046343941476833e-02,5.038934531123245852e-02,3.741401682584429012e-02,3.167528490183586787e-02,3.025098915338884573e-02,2.906233177554348387e-02,2.219358575344254972e-02
7.650967961463178701e-02,-3.697966198795268195e-02,-3.624243765995423944e-02,3.374366708510984081e-02,2.222927586528689742e-02,1.952654510522122341e-02,2.037135045233970723e-02,2.122761970661494677e-02,2.120125623528144876e-02,4.958631945195691310e-02,3.609693641636201045e-02,3.020489287890663899e-02,2.913114385254021027e-02,2.834407742436025751e-02,2.142805184491891959e-02
7.277391744074380997e-02,-3.401641467053773127e-02,-4.144467889336383992e-02,3.424986111504785963e-02,2.242320717587371198e-02,1.935576528324280815e-02,1.979846585997330558e-02,2.046299749223327857e-02,2.016520430834056743e-02,4.922689320938709867e-02,3.632944367303717059e-02,3.012400359400902589e-02,2.871426333589402122e-02,2.774131329680174299e-02,2.128558904703524782e-02
8.851486863470800492e-02,8.088752938976997986e-03,-1.433445674117731286e-02,3.408212174867749494e-02,2.286850994694473657e-02,1.968027514381823218e-02,1.991633604584622241e-02,2.044466858605488782e-02,2.006962495154111098e-02,5.022740403925055747e-02,3.744116532159655342e-02,3.078570289006650126e-02,2.860719535728981772e-02,2.736606453921106019e-02,2.083484438181925844e-02
6.603614170402896666e-02,-1.253641957905201124e-03,8.546668054631272049e-03,3.433718355786717635e-02,2.266754806898698196e-02,1.953725347259050241e-02,2.024781577741380234e-02,2.116219460494424276e-02,2.120935482518898976e-02,4.999454493776156472e-02,3.750363037757910994e-02,3.104080983272501995e-02,2.923035603414828737e-02,2.825194012486813289e-02,2.294266867213945807e-02
6.215350440745379818e-02,7.826759498408705773e-03,2.470479123849538342e-02,3.392160158134640419e-02,2.288028659891612818e-02,2.007919838637148291e-02,2.089874154328108871e-02,2.179464850140367879e-02,2.194533646962920290e-02,4.947198461895526561e-02,3.873540129177965169e-02,3.159202877031849765e-02,2.954143124957111372e-02,2.861879276602117411e-02,2.350932029724192920e-02
4.242931383632729536e-02,2.607848996537286829e-02,4.076804602448721310e-02,3.349114566279190464e-02,2.185871282345198952e-02,1.889919951200993292e-02,1.972900308050728330e-02,2.073559912789754017e-02,2.099882998873470186e-02,4.913475147379776919e-02,3.798781310628829982e-02,3.137174372404788469e-02,2.981205626540245346e-02,2.904588842092692066e-02,2.357233113810777367e-02
5.935419716487208563e-02,3.589805785673701177e-02,4.703153416247458224e-02,3.378622990027755485e-02,2.145784610692145003e-02,1.811982603955305041e-02,1.894006706500906551e-02,1.992956696633527494e-02,2.033733245517034202e-02,4.961214507949188168e-02,3.716673559742158378e-02,3.051857752845667585e-02,2.892946763328464385e-02,2.830116778753419271e-02,2.269318536931641886e-02
3.721416403335746359e-02,2.659186102235361684e-02,3.587647954250639676e-02,3.377332024059399862e-02,2.190943961398702719e-02,1.889227373107271041e-02,2.000101583388706056e-02,2.120794333814866872e-02,2.181213474880059136e-02,4.979788913084676194e-02,3.840290077364955784e-02,3.292084560942283578e-02,3.190839525046043623e-02,3.152294373685367301e-02,2.610811748300485152e-02
3.055874473500810873e-02,5.550687407718919719e-03,4.669923417830719459e-02,3.353418948403207728e-02,2.171486466684297359e-02,1.865022848002287348e-02,1.969229766962461020e-02,2.085350926196715901e-02,2.132273020985068351e-02,4.988154764195207314e-02,3.830118287022758750e-02,3.245118526657625457e-02,3.132779326280546450e-02,3.103775054400079864e-02,2.569679884407131618e-02
2.605219289673975716e-02,3.934482738628805251e-03,3.260149550210791197e-02,3.362691489735833428e-02,2.066636321562173237e-02,1.694004213289332719e-02,1.780395624534699198e-02,1.889681169126680021e-02,1.945057951284857173e-02,4.995474517127499597e-02,3.805129700930839215e-02,3.184827924622660872e-02,3.033336130943410994e-02,2.987779901399618618e-02,2.364398767607924640e-02
2.122979980012182008e-02,1.051040620269587215e-02,6.472074931707889889e-02,3.345626467927455272e-02,2.018885812637472368e-02,1.652032839943998535e-02,1.784325085107329317e-02,1.908849635585125465e-02,1.963095049623719834e-02,4.927534879206912910e-02,3.663963548840732526e-02,3.034673776671602263e-02,2.903781085507244411e-02,2.870706642475418305e-02,2.325431430755106610e-02
1.073162075774222561e-02,3.370517467077602247e-02,7.276298076541512505e-02,3.360613108397798171e-02,1.960146276226341563e-02,1.627205303489896032e-02,1.767346873795779677e-02,1.897451034472220216e-02,1.949303711399951941e-02,4.871598931719516717e-02,3.668593253683227057e-02,3.149301110748969901e-02,3.043539607081905893e-02,3.014414324923181746e-02,2.522298011067365328e-02
